<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US1.AAPL,30,20191216,183000,278.9950000,280.0800000,278.8700000,280.0100000,3152517
US1.AAPL,30,20191216,190000,280.0165000,280.1650000,279.4200000,279.4700000,1511245
US1.AAPL,30,20191216,193000,279.4751000,280.4700000,279.4649000,280.2388000,1712151
US1.AAPL,30,20191216,200000,280.2200000,280.4500000,280.1561000,280.3603000,793180
US1.AAPL,30,20191216,203000,280.3600000,280.7900000,280.3500000,280.5800000,1187516
US1.AAPL,30,20191216,210000,280.5900000,280.5900000,280.1500000,280.1866000,881977
US1.AAPL,30,20191216,213000,280.1850000,280.2600000,279.8326000,280.0328000,787485
US1.AAPL,30,20191216,220000,280.0300000,280.5000000,279.9950000,280.4350000,720680
US1.AAPL,30,20191216,223000,280.4300000,280.6000000,280.0206000,280.0900000,898284
US1.AAPL,30,20191216,230000,280.0900000,280.3100000,279.7900000,280.1500000,1084000
US1.AAPL,30,20191216,233000,280.1600000,280.5000000,280.0500000,280.3700000,1019476
US1.AAPL,30,20191217,000000,280.3600000,280.4900000,279.6000000,279.8600000,2310787
US1.AAPL,30,20191217,180000,279.5700000,280.9239000,279.2600000,280.1800000,4451664
US1.AAPL,30,20191217,183000,280.1800000,281.5500000,279.9500000,281.1803000,2471684
US1.AAPL,30,20191217,190000,281.1867000,281.7700000,280.8000000,280.8500000,1574715
US1.AAPL,30,20191217,193000,280.8445000,281.4600000,280.8432000,281.0400000,1458511
US1.AAPL,30,20191217,200000,281.0300000,281.0800000,278.8000000,280.5601000,2237062
US1.AAPL,30,20191217,203000,280.5723000,280.9900000,280.5600000,280.9700000,909214
US1.AAPL,30,20191217,210000,280.9621000,281.2500000,280.8200000,281.0900000,688414
US1.AAPL,30,20191217,213000,281.1000000,281.1100000,280.6600000,280.6827000,541523
US1.AAPL,30,20191217,220000,280.6800000,281.0000000,280.6500000,280.8501000,572648
US1.AAPL,30,20191217,223000,280.8600000,280.9700000,280.1500000,280.2300000,760859
US1.AAPL,30,20191217,230000,280.2390000,280.7900000,280.2250000,280.7193000,591010
US1.AAPL,30,20191217,233000,280.7100000,280.7883000,280.4200000,280.4200000,739360
US1.AAPL,30,20191218,000000,280.4250000,280.5600000,280.1700000,280.4200000,1905934
US1.AAPL,30,20191218,180000,279.7100000,280.4800000,279.3000000,279.4170000,2960498
US1.AAPL,30,20191218,183000,279.4100000,279.9800000,279.1200000,279.8400000,1667605
US1.AAPL,30,20191218,190000,279.8400000,279.9000000,279.2700000,279.6900000,1172603
US1.AAPL,30,20191218,193000,279.6800000,280.1100000,279.5300000,279.7900000,1041802
US1.AAPL,30,20191218,200000,279.7830000,280.2600000,279.7400000,280.0600000,1606583
US1.AAPL,30,20191218,203000,280.0700000,281.1000000,280.0699000,281.0950000,1353615
US1.AAPL,30,20191218,210000,281.0900000,281.2500000,280.8509000,281.0200000,992737
US1.AAPL,30,20191218,213000,281.0300000,281.3200000,280.9100000,281.0300000,968775
US1.AAPL,30,20191218,220000,281.0200000,281.4840000,280.7700000,281.4771000,846949
US1.AAPL,30,20191218,223000,281.4800000,281.5200000,281.2700000,281.4499000,770297
US1.AAPL,30,20191218,230000,281.4400000,281.9000000,281.4400000,281.8501000,1094700
US1.AAPL,30,20191218,233000,281.8550000,281.9000000,281.2650000,281.3400000,961564
US1.AAPL,30,20191219,000000,281.3350000,281.3500000,279.5100000,279.7100000,2938911
US1.AAPL,30,20191219,180000,279.5100000,281.1800000,279.4600000,280.4600000,2676239
US1.AAPL,30,20191219,183000,280.4401000,280.5478000,279.5700000,280.3000000,1526785
US1.AAPL,30,20191219,190000,280.3000000,280.3217000,279.4600000,279.4877000,1149511
US1.AAPL,30,20191219,193000,279.4900000,280.0900000,279.4900000,279.9790000,1046682
US1.AAPL,30,20191219,200000,279.9779000,280.2700000,279.7220000,279.8255000,769105
US1.AAPL,30,20191219,203000,279.8200000,279.9500000,279.5400000,279.5800000,602519
US1.AAPL,30,20191219,210000,279.5700000,279.5800000,278.9800000,279.4750000,925620
US1.AAPL,30,20191219,213000,279.4800000,279.7819000,279.1753000,279.3124000,707657
US1.AAPL,30,20191219,220000,279.3100000,279.6100000,279.0600000,279.0950000,763346
US1.AAPL,30,20191219,223000,279.0956000,279.7400000,278.9500000,279.6855000,877989
US1.AAPL,30,20191219,230000,279.6865000,280.0800000,279.4200000,279.6800000,1062392
US1.AAPL,30,20191219,233000,279.6900000,279.8218000,279.3000000,279.5299000,734669
US1.AAPL,30,20191220,000000,279.5100000,280.1000000,279.4500000,280.0300000,2077256
US1.AAPL,30,20191220,180000,282.2300000,282.6500000,280.8600000,280.9900000,9329112
US1.AAPL,30,20191220,183000,280.9950000,281.8300000,280.6500000,281.1300000,1633176
US1.AAPL,30,20191220,190000,281.1159000,281.4900000,280.7900000,281.3900000,955602
US1.AAPL,30,20191220,193000,281.3900000,281.9300000,281.1600000,281.2700000,1497217
US1.AAPL,30,20191220,200000,281.2900000,281.5900000,280.8400000,281.0400000,1289541
US1.AAPL,30,20191220,203000,281.0300000,281.1700000,280.7800000,280.9144000,823035
US1.AAPL,30,20191220,210000,280.9168000,281.1400000,280.6800000,280.8850000,933702
US1.AAPL,30,20191220,213000,280.8850000,281.0900000,280.8200000,280.8600000,524215
US1.AAPL,30,20191220,220000,280.8653000,281.0000000,280.7450000,280.7500000,527402
US1.AAPL,30,20191220,223000,280.7500000,280.7690000,280.4400000,280.5800000,789048
US1.AAPL,30,20191220,230000,280.5850000,280.7600000,280.1500000,280.4700000,1111783
US1.AAPL,30,20191220,233000,280.4550000,280.4900000,279.8650000,279.8650000,1293930
US1.AAPL,30,20191221,000000,279.8700000,279.9700000,278.5600000,279.2800000,3927201
US1.AAPL,30,20191223,180000,280.5800000,282.4200000,280.3735000,282.0100000,3648316
US1.AAPL,30,20191223,183000,282.0300000,282.6300000,281.8000000,282.3870000,1590185
US1.AAPL,30,20191223,190000,282.3850000,282.9580000,282.2800000,282.6900000,1362502
US1.AAPL,30,20191223,193000,282.6900000,283.7600000,282.6900000,283.4201000,1668820
US1.AAPL,30,20191223,200000,283.4300000,283.6399000,283.2100000,283.4800000,906071
US1.AAPL,30,20191223,203000,283.4850000,284.0600000,283.3800000,283.6900000,1089385
US1.AAPL,30,20191223,210000,283.6920000,283.8700000,283.4100000,283.5500000,719757
US1.AAPL,30,20191223,213000,283.5367000,283.9400000,283.4500000,283.8600000,563383
US1.AAPL,30,20191223,220000,283.8550000,283.9700000,283.5800000,283.6700000,471808
US1.AAPL,30,20191223,223000,283.6824000,284.2200000,283.6100000,284.0285000,744789
US1.AAPL,30,20191223,230000,284.0200000,284.1300000,283.9500000,284.0800000,458068
US1.AAPL,30,20191223,233000,284.0800000,284.2500000,283.8900000,283.9702000,766170
US1.AAPL,30,20191224,000000,283.9730000,284.1500000,283.5500000,283.9700000,1683649
US1.AAPL,30,20191224,180000,284.5200000,284.8900000,282.9197000,284.1250000,3116099
US1.AAPL,30,20191224,183000,284.1100000,284.4760000,283.8000000,284.3100000,1184585
US1.AAPL,30,20191224,190000,284.3001000,284.5500000,284.0900000,284.1925000,814461
US1.AAPL,30,20191224,193000,284.1840000,284.3300000,283.9800000,284.0583000,582104
US1.AAPL,30,20191224,200000,284.0879000,284.1899000,283.7101000,283.8894000,595297
US1.AAPL,30,20191224,203000,283.8800000,284.2899000,283.6900000,284.1312000,682672
US1.AAPL,30,20191224,210000,284.1350000,284.5555000,283.9550000,284.2762000,979361
US1.AAPL,30,20191224,213000,284.2700000,284.4700000,284.2100000,284.3474000,511234
US1.AAPL,30,20191224,220000,284.3499000,284.3500000,284.2700000,284.3400000,5130
US1.AAPL,30,20191224,223000,284.2801000,284.5000000,284.2700000,284.4759000,41418
US1.AAPL,30,20191224,230000,284.4999000,284.4999000,284.4400000,284.4500000,1998
US1.AAPL,30,20191224,233000,284.4499000,284.4500000,284.4300000,284.4300000,3851
US1.AAPL,30,20191225,000000,284.4300000,284.4300000,284.4300000,284.4300000,714
US1.AAPL,30,20191226,180000,284.8200000,285.9900000,284.7000000,285.9300000,2025579
US1.AAPL,30,20191226,183000,285.9100000,286.7600000,285.9000000,286.5295000,1511885
US1.AAPL,30,20191226,190000,286.5300000,287.4309000,286.4900000,287.4161000,1480158
US1.AAPL,30,20191226,193000,287.4150000,288.4746000,287.4150000,288.0901000,2069338
US1.AAPL,30,20191226,200000,288.1000000,288.7300000,287.9200000,288.6165000,1680102
US1.AAPL,30,20191226,203000,288.6200000,288.6800000,288.0500000,288.1390000,1093651
US1.AAPL,30,20191226,210000,288.1300000,288.3300000,287.9500000,288.1800000,1017733
US1.AAPL,30,20191226,213000,288.1700000,288.4600000,288.0700000,288.4034000,560531
US1.AAPL,30,20191226,220000,288.4100000,288.6150000,288.2300000,288.4300000,803539
US1.AAPL,30,20191226,223000,288.4597000,289.1100000,288.4100000,288.9100000,1045182
US1.AAPL,30,20191226,230000,288.9100000,289.2850000,288.7200000,289.2000000,762565
US1.AAPL,30,20191226,233000,289.1950000,289.2200000,288.4300000,288.5332000,1019135
US1.AAPL,30,20191227,000000,288.5230000,289.9800000,288.4400000,289.9100000,2605613
US1.AAPL,30,20191227,180000,291.1200000,293.9700000,290.1000000,290.2477000,7273007
US1.AAPL,30,20191227,183000,290.2400000,292.3200000,290.1000000,291.5500000,3384227
US1.AAPL,30,20191227,190000,291.5600000,292.3000000,291.1800000,291.2201000,1947639
US1.AAPL,30,20191227,193000,291.2500000,291.9666000,291.2207000,291.5307000,1354005
US1.AAPL,30,20191227,200000,291.5410000,291.7800000,290.6500000,290.6900000,1272337
US1.AAPL,30,20191227,203000,290.6810000,290.9400000,290.2100000,290.6430000,1414545
US1.AAPL,30,20191227,210000,290.6600000,290.7500000,289.8100000,290.1000000,1318502
US1.AAPL,30,20191227,213000,290.1100000,290.1800000,288.1500000,288.2000000,3039557
US1.AAPL,30,20191227,220000,288.2000000,290.0700000,288.1200000,289.7961000,1616179
US1.AAPL,30,20191227,223000,289.7900000,290.5800000,289.7100000,290.1601000,1349952
US1.AAPL,30,20191227,230000,290.1584000,290.4000000,290.0100000,290.3100000,738467
US1.AAPL,30,20191227,233000,290.3093000,290.4400000,289.3801000,289.5802000,1059905
US1.AAPL,30,20191228,000000,289.5700000,289.9700000,288.5000000,289.8300000,2729213
US1.AAPL,30,20191230,180000,289.5700000,289.5700000,286.3400000,286.7709000,4128160
US1.AAPL,30,20191230,183000,286.8350000,287.1500000,285.2200000,286.4000000,2547087
US1.AAPL,30,20191230,190000,286.4000000,287.7904000,286.1194000,287.6150000,2054763
US1.AAPL,30,20191230,193000,287.6162000,289.6600000,287.1800000,289.2300000,2578782
US1.AAPL,30,20191230,200000,289.2400000,290.8600000,289.1600000,290.4658000,2797612
US1.AAPL,30,20191230,203000,290.4500000,291.8600000,290.2493000,291.1254000,2742173
US1.AAPL,30,20191230,210000,291.1236000,291.8900000,291.1236000,291.4801000,1536202
US1.AAPL,30,20191230,213000,291.4800000,291.8700000,290.9600000,291.6170000,1181715
US1.AAPL,30,20191230,220000,291.6400000,292.6900000,291.4900000,292.6250000,1883293
US1.AAPL,30,20191230,223000,292.6000000,292.6162000,291.5560000,291.7096000,1635502
US1.AAPL,30,20191230,230000,291.6900000,291.8370000,291.0800000,291.2904000,1228856
US1.AAPL,30,20191230,233000,291.2900000,292.3000000,291.0900000,292.2700000,1477573
US1.AAPL,30,20191231,000000,292.2600000,292.5000000,291.2600000,291.6470000,2723959
US1.AAPL,30,20191231,180000,289.9300000,292.8800000,289.5200000,292.1600000,3323944
US1.AAPL,30,20191231,183000,292.1800000,292.3000000,290.6800000,291.1900000,1987030
US1.AAPL,30,20191231,190000,291.2199000,291.7600000,290.7800000,291.0700000,1308247
US1.AAPL,30,20191231,193000,291.0651000,292.2600000,290.9800000,291.8500000,1436437
US1.AAPL,30,20191231,200000,291.8500000,292.2300000,291.4000000,292.0400000,991750
US1.AAPL,30,20191231,203000,292.0500000,292.2700000,291.7300000,292.2600000,747871
US1.AAPL,30,20191231,210000,292.2800000,292.4700000,292.0500000,292.0600000,807682
US1.AAPL,30,20191231,213000,292.0400000,292.3000000,291.8800000,292.0900000,704075
US1.AAPL,30,20191231,220000,292.0900000,292.2700000,291.9900000,292.2057000,537925
US1.AAPL,30,20191231,223000,292.2100000,292.3000000,291.9900000,292.2700000,650085
US1.AAPL,30,20191231,230000,292.2662000,292.4700000,292.1300000,292.3600000,820736
US1.AAPL,30,20191231,233000,292.3500000,293.2600000,292.2600000,293.1700000,1925747
US1.AAPL,30,20200101,000000,293.1801000,293.6800000,292.9200000,293.3700000,3288566
US1.AAPL,30,20200102,180000,296.2500000,298.1300000,295.2000000,297.9900000,482167
US1.AAPL,30,20200102,183000,297.9600000,298.4000000,296.6100000,297.4700000,335500
US1.AAPL,30,20200102,190000,297.5400000,298.3500000,297.1100000,298.1200000,224090
US1.AAPL,30,20200102,193000,298.1000000,298.7500000,297.8000000,298.1100000,204292
US1.AAPL,30,20200102,200000,298.0900000,298.5000000,297.4500000,298.4100000,168553
US1.AAPL,30,20200102,203000,298.4300000,298.8000000,298.0800000,298.3100000,150066
US1.AAPL,30,20200102,210000,298.2900000,298.7500000,298.2900000,298.6900000,92276
US1.AAPL,30,20200102,213000,298.7000000,298.7100000,298.3700000,298.4900000,87324
US1.AAPL,30,20200102,220000,298.5300000,298.5500000,298.1100000,298.4400000,94005
US1.AAPL,30,20200102,223000,298.4400000,298.7500000,298.0600000,298.7000000,110975
US1.AAPL,30,20200102,230000,298.6800000,299.1300000,298.4300000,299.1100000,143592
US1.AAPL,30,20200102,233000,299.1200000,299.6900000,299.0500000,299.2400000,169705
US1.AAPL,30,20200103,000000,299.2700000,300.5100000,299.0800000,300.4400000,385219
US1.AAPL,30,20200103,180000,297.1000000,300.5650000,296.5000000,299.2200000,690174
US1.AAPL,30,20200103,183000,299.1800000,299.5500000,297.6100000,299.4300000,275019
US1.AAPL,30,20200103,190000,299.4700000,299.4700000,298.2500000,298.5900000,183462
US1.AAPL,30,20200103,193000,298.6300000,298.7500000,297.9400000,298.1800000,124112
US1.AAPL,30,20200103,200000,298.2000000,299.8100000,298.1500000,299.3400000,131224
US1.AAPL,30,20200103,203000,299.3300000,300.1400000,299.3200000,299.4600000,129311
US1.AAPL,30,20200103,210000,299.4900000,300.5800000,299.3800000,300.2000000,151369
US1.AAPL,30,20200103,213000,300.2300000,300.3900000,299.7400000,299.9500000,117263
US1.AAPL,30,20200103,220000,299.9800000,300.1600000,298.7800000,299.4200000,147659
US1.AAPL,30,20200103,223000,299.4100000,299.6000000,298.8300000,299.1500000,80405
US1.AAPL,30,20200103,230000,299.0500000,299.9400000,299.0500000,299.8200000,79104
US1.AAPL,30,20200103,233000,299.8100000,300.0100000,298.5400000,298.5400000,195254
US1.AAPL,30,20200104,000000,298.5500000,298.6000000,297.5400000,297.7200000,396775
US1.AAPL,30,20200106,180000,293.7800000,296.9900000,292.8000000,296.8900000,377236
US1.AAPL,30,20200106,183000,296.9400000,297.5500000,296.2500000,297.5100000,184137
US1.AAPL,30,20200106,190000,297.5600000,298.2200000,296.5700000,298.0400000,181997
US1.AAPL,30,20200106,193000,298.0900000,299.5700000,297.6500000,299.2000000,211878
US1.AAPL,30,20200106,200000,299.2100000,299.6400000,298.2200000,298.4700000,120037
US1.AAPL,30,20200106,203000,298.4400000,298.4400000,297.1700000,297.8500000,131770
US1.AAPL,30,20200106,210000,297.8800000,298.2300000,297.6600000,298.1500000,53754
US1.AAPL,30,20200106,213000,298.1400000,298.8600000,298.0500000,298.7800000,67777
US1.AAPL,30,20200106,220000,298.8000000,299.3600000,298.7300000,299.2000000,80386
US1.AAPL,30,20200106,223000,299.1800000,299.9600000,299.0800000,299.3700000,123590
US1.AAPL,30,20200106,230000,299.4100000,299.4500000,298.9850000,299.3800000,105829
US1.AAPL,30,20200106,233000,299.3800000,299.6400000,299.1100000,299.2400000,114715
US1.AAPL,30,20200107,000000,299.2700000,299.8300000,298.9500000,299.8300000,260988
US1.AAPL,30,20200107,180000,299.7500000,300.8800000,297.7800000,298.8300000,472279
US1.AAPL,30,20200107,183000,298.8900000,299.3400000,297.4800000,298.0100000,266789
US1.AAPL,30,20200107,190000,297.9700000,299.5700000,297.5400000,299.4200000,199248
US1.AAPL,30,20200107,193000,299.4300000,299.8700000,299.1600000,299.7200000,107990
US1.AAPL,30,20200107,200000,299.7600000,299.8000000,298.5500000,298.9100000,138600
US1.AAPL,30,20200107,203000,298.9400000,299.3300000,298.6700000,299.1100000,73595
US1.AAPL,30,20200107,210000,299.0800000,299.6300000,298.8700000,299.5800000,55565
US1.AAPL,30,20200107,213000,299.6100000,300.4000000,299.6100000,299.8800000,106458
US1.AAPL,30,20200107,220000,299.8600000,300.0800000,299.6300000,300.0800000,55505
US1.AAPL,30,20200107,223000,300.0800000,300.0800000,299.0800000,299.2800000,70424
US1.AAPL,30,20200107,230000,299.2700000,299.3800000,298.9600000,299.0000000,59976
US1.AAPL,30,20200107,233000,299.0050000,299.3200000,298.9100000,299.3200000,95765
US1.AAPL,30,20200108,000000,299.3200000,299.5600000,297.9600000,298.3700000,202622
US1.AAPL,30,20200108,180000,297.2600000,299.0900000,297.2600000,298.2800000,249161
US1.AAPL,30,20200108,183000,298.3800000,298.7600000,297.9600000,298.4600000,150921
US1.AAPL,30,20200108,190000,298.4600000,298.6600000,297.3800000,297.7300000,136977
US1.AAPL,30,20200108,193000,297.7400000,299.2700000,297.5200000,298.8800000,153880
US1.AAPL,30,20200108,200000,298.9100000,300.2000000,298.4400000,300.0900000,237460
US1.AAPL,30,20200108,203000,300.0900000,302.4300000,300.0900000,302.3900000,246015
US1.AAPL,30,20200108,210000,302.4150000,303.0100000,301.5400000,302.6500000,246384
US1.AAPL,30,20200108,213000,302.6600000,303.1100000,302.4000000,302.9500000,126802
US1.AAPL,30,20200108,220000,302.9400000,303.2300000,302.4900000,302.6100000,126790
US1.AAPL,30,20200108,223000,302.6100000,303.0200000,302.5300000,302.6300000,90927
US1.AAPL,30,20200108,230000,302.6400000,303.0700000,302.5300000,303.0700000,124912
US1.AAPL,30,20200108,233000,303.0600000,304.2200000,303.0300000,304.1000000,256661
US1.AAPL,30,20200109,000000,304.1400000,304.4300000,302.2500000,303.0300000,413581
US1.AAPL,30,20200109,180000,307.2500000,308.8900000,306.9000000,308.3200000,711176
US1.AAPL,30,20200109,183000,308.2700000,308.6100000,307.4400000,308.3400000,348566
US1.AAPL,30,20200109,190000,308.3400000,309.4600000,308.0500000,309.1100000,278226
US1.AAPL,30,20200109,193000,309.1100000,310.0100000,308.9900000,309.7900000,343366
US1.AAPL,30,20200109,200000,309.7900000,310.4200000,309.6100000,309.9600000,267485
US1.AAPL,30,20200109,203000,309.9400000,310.0200000,307.5700000,307.9300000,318673
US1.AAPL,30,20200109,210000,307.9400000,307.9400000,306.2000000,307.6400000,379973
US1.AAPL,30,20200109,213000,307.6500000,309.3700000,307.4400000,309.3500000,281024
US1.AAPL,30,20200109,220000,309.3800000,309.8000000,309.0500000,309.0900000,169213
US1.AAPL,30,20200109,223000,309.0800000,309.4900000,308.7600000,308.9400000,131709
US1.AAPL,30,20200109,230000,308.9700000,309.4900000,308.7700000,309.0100000,165333
US1.AAPL,30,20200109,233000,309.0100000,309.0500000,308.2700000,309.0200000,199798
US1.AAPL,30,20200110,000000,309.0400000,309.6500000,308.6100000,309.6300000,334478
US1.AAPL,30,20200110,180000,310.6500000,312.1700000,309.7100000,312.0600000,484383
US1.AAPL,30,20200110,183000,312.0800000,312.6500000,311.6800000,312.4100000,359537
US1.AAPL,30,20200110,190000,312.3800000,312.5400000,311.7400000,312.0500000,187566
US1.AAPL,30,20200110,193000,312.0700000,312.3300000,310.8400000,310.9800000,218960
US1.AAPL,30,20200110,200000,310.9600000,311.6000000,310.4400000,311.0600000,230263
US1.AAPL,30,20200110,203000,311.1100000,311.1100000,308.2600000,309.9400000,425580
US1.AAPL,30,20200110,210000,309.9400000,310.3700000,309.6800000,309.7700000,172628
US1.AAPL,30,20200110,213000,309.7600000,310.9400000,309.7500000,310.6400000,128715
US1.AAPL,30,20200110,220000,310.6800000,310.7800000,310.0800000,310.7000000,107555
US1.AAPL,30,20200110,223000,310.6900000,310.9400000,309.8200000,309.9300000,141977
US1.AAPL,30,20200110,230000,309.9600000,310.2100000,309.2900000,310.0500000,183830
US1.AAPL,30,20200110,233000,310.0400000,310.2800000,309.2500000,310.1300000,241705
US1.AAPL,30,20200111,000000,310.1700000,310.4200000,309.2600000,310.3100000,382462
US1.AAPL,30,20200113,180000,311.7500000,313.3800000,311.7500000,312.9300000,391458
US1.AAPL,30,20200113,183000,312.9600000,312.9700000,311.7400000,311.9000000,210237
US1.AAPL,30,20200113,190000,312.0300000,312.1400000,311.1500000,312.0600000,179819
US1.AAPL,30,20200113,193000,312.0800000,312.2800000,311.4100000,312.2200000,140844
US1.AAPL,30,20200113,200000,312.2800000,312.8500000,312.2100000,312.7900000,145500
US1.AAPL,30,20200113,203000,312.7800000,312.9600000,312.4500000,312.5900000,106526
US1.AAPL,30,20200113,210000,312.6100000,313.3200000,312.5500000,313.1400000,134722
US1.AAPL,30,20200113,213000,313.1400000,313.7400000,312.8600000,313.5800000,113887
US1.AAPL,30,20200113,220000,313.6100000,313.7700000,313.4000000,313.5700000,83095
US1.AAPL,30,20200113,223000,313.6300000,314.7300000,313.3100000,314.6200000,177397
US1.AAPL,30,20200113,230000,314.6200000,314.9700000,314.3700000,314.9400000,122156
US1.AAPL,30,20200113,233000,314.9500000,315.2500000,314.6300000,315.2100000,149375
US1.AAPL,30,20200114,000000,315.1600000,317.0700000,315.1300000,316.9300000,440397
US1.AAPL,30,20200114,180000,316.6300000,317.2400000,313.3600000,313.7800000,608974
US1.AAPL,30,20200114,183000,313.8100000,316.8300000,313.4700000,316.5700000,374418
US1.AAPL,30,20200114,190000,316.6200000,317.5200000,314.7900000,315.6200000,322591
US1.AAPL,30,20200114,193000,315.7700000,316.1800000,315.0000000,315.3500000,166683
US1.AAPL,30,20200114,200000,315.3500000,316.5900000,314.6100000,316.5200000,146392
US1.AAPL,30,20200114,203000,316.6000000,316.6800000,315.1600000,315.1900000,124432
US1.AAPL,30,20200114,210000,315.2100000,315.4700000,314.6100000,314.7200000,124431
US1.AAPL,30,20200114,213000,314.7300000,315.5900000,314.7200000,315.5000000,91683
US1.AAPL,30,20200114,220000,315.5000000,315.8700000,312.7600000,313.3900000,354780
US1.AAPL,30,20200114,223000,313.4200000,314.1900000,312.1900000,314.1900000,281195
US1.AAPL,30,20200114,230000,314.1600000,314.7800000,313.3600000,313.5400000,126506
US1.AAPL,30,20200114,233000,313.5100000,313.8200000,312.8500000,312.9400000,94477
US1.AAPL,30,20200115,000000,312.8600000,314.1700000,312.2500000,312.6300000,289081
US1.AAPL,30,20200115,180000,311.9600000,315.4300000,311.5000000,315.3500000,406624
US1.AAPL,30,20200115,183000,315.3850000,315.5000000,314.0100000,314.2300000,224274
US1.AAPL,30,20200115,190000,314.2400000,314.6500000,313.8300000,314.5000000,144658
US1.AAPL,30,20200115,193000,314.5100000,314.6700000,313.5300000,313.6000000,148829
US1.AAPL,30,20200115,200000,313.6050000,314.5800000,313.3800000,313.9500000,122344
US1.AAPL,30,20200115,203000,313.9200000,314.5900000,313.7950000,314.3500000,84407
US1.AAPL,30,20200115,210000,314.3400000,314.5000000,313.7100000,313.8650000,89579
US1.AAPL,30,20200115,213000,313.8900000,314.4300000,313.5600000,313.9300000,102436
US1.AAPL,30,20200115,220000,313.9900000,314.2000000,312.2100000,312.6600000,165214
US1.AAPL,30,20200115,223000,312.6700000,313.4600000,312.5100000,313.3200000,116919
US1.AAPL,30,20200115,230000,313.3300000,313.8100000,312.9000000,312.9600000,93145
US1.AAPL,30,20200115,233000,313.0000000,313.0000000,310.9100000,311.2500000,209243
US1.AAPL,30,20200116,000000,311.2750000,311.4600000,309.5500000,311.4550000,479242
US1.AAPL,30,20200116,180000,313.6300000,315.2600000,313.5900000,314.6000000,297965
US1.AAPL,30,20200116,183000,314.5500000,315.6100000,314.3300000,314.6900000,226767
US1.AAPL,30,20200116,190000,314.7000000,314.7100000,312.7000000,312.7900000,219285
US1.AAPL,30,20200116,193000,312.8900000,313.8000000,312.1000000,313.1000000,227652
US1.AAPL,30,20200116,200000,313.1000000,313.5700000,312.7000000,313.2800000,101546
US1.AAPL,30,20200116,203000,313.3100000,313.4500000,312.4500000,312.6800000,78732
US1.AAPL,30,20200116,210000,312.6700000,313.1800000,312.6300000,312.8400000,76087
US1.AAPL,30,20200116,213000,312.8500000,313.1700000,312.6600000,313.0000000,64126
US1.AAPL,30,20200116,220000,312.9900000,313.8700000,312.8700000,313.7100000,84392
US1.AAPL,30,20200116,223000,313.7000000,314.0600000,313.5200000,313.9500000,109548
US1.AAPL,30,20200116,230000,313.9400000,314.3200000,313.8000000,313.8600000,86625
US1.AAPL,30,20200116,233000,313.8800000,314.5100000,313.6100000,314.1000000,137001
US1.AAPL,30,20200117,000000,314.1100000,315.3500000,314.1100000,315.3200000,224164
US1.AAPL,30,20200117,180000,316.5600000,317.0500000,315.6100000,316.9500000,343859
US1.AAPL,30,20200117,183000,316.8800000,317.2400000,315.9400000,316.6300000,227139
US1.AAPL,30,20200117,190000,316.6500000,316.8000000,316.0300000,316.3000000,190253
US1.AAPL,30,20200117,193000,316.3000000,316.3800000,315.0200000,315.8900000,185544
US1.AAPL,30,20200117,200000,315.9100000,316.3800000,315.7000000,316.3100000,83232
US1.AAPL,30,20200117,203000,316.3500000,316.9200000,316.2800000,316.4100000,139848
US1.AAPL,30,20200117,210000,316.4500000,316.7500000,315.7600000,315.8100000,95401
US1.AAPL,30,20200117,213000,315.8200000,316.4800000,315.3900000,316.4000000,118553
US1.AAPL,30,20200117,220000,316.3700000,316.8300000,316.2400000,316.7600000,106647
US1.AAPL,30,20200117,223000,316.7700000,317.0000000,316.5100000,316.8000000,149143
US1.AAPL,30,20200117,230000,316.8100000,317.0600000,316.4400000,317.0600000,129041
US1.AAPL,30,20200117,233000,317.0700000,317.3000000,316.6200000,317.2200000,220713
US1.AAPL,30,20200118,000000,317.2400000,318.7300000,317.1900000,318.7000000,441821
US1.AAPL,30,20200121,180000,317.1900000,318.8300000,316.6800000,318.1900000,312515
US1.AAPL,30,20200121,183000,318.2300000,319.0100000,317.1000000,317.7300000,191178
US1.AAPL,30,20200121,190000,317.7400000,318.1700000,317.3200000,317.3500000,127256
US1.AAPL,30,20200121,193000,317.3600000,318.6300000,317.3000000,318.5200000,90817
US1.AAPL,30,20200121,200000,318.5700000,318.9600000,318.3200000,318.4600000,87538
US1.AAPL,30,20200121,203000,318.4500000,318.4500000,317.8900000,318.2250000,101070
US1.AAPL,30,20200121,210000,318.2200000,318.4500000,317.8300000,317.9600000,72482
US1.AAPL,30,20200121,213000,317.9900000,318.2000000,317.2000000,317.5800000,90856
US1.AAPL,30,20200121,220000,317.6200000,317.7500000,316.4500000,316.5000000,146438
US1.AAPL,30,20200121,223000,316.5200000,317.2500000,316.3700000,316.5700000,111073
US1.AAPL,30,20200121,230000,316.6400000,316.9900000,316.2600000,316.9000000,86467
US1.AAPL,30,20200121,233000,316.8600000,317.2200000,316.6300000,316.8500000,82924
US1.AAPL,30,20200122,000000,316.8600000,317.0400000,316.2100000,316.4900000,160360
US1.AAPL,30,20200122,180000,318.7300000,318.9000000,317.3200000,318.0600000,255683
US1.AAPL,30,20200122,183000,318.0900000,318.8800000,317.5500000,318.7300000,182085
US1.AAPL,30,20200122,190000,318.7600000,318.8800000,317.8200000,317.8800000,132574
US1.AAPL,30,20200122,193000,317.8900000,318.2200000,317.4600000,318.0900000,155698
